z;r;Br;Bphi;Bz;
-0.02;0.8;-0;0.605518;-0.0185838
-0.02;0.82;-0;0.591262;0.183296
-0.02;0.84;-0;0.578331;0.35719
-0.02;0.86;-0;0.566579;0.507974
-0.02;0.88;-0;0.55588;0.639652
-0.02;0.9;-0;0.546131;0.75534
-0.02;0.92;-0;0.537239;0.857446
-0.02;0.94;-0;0.529127;0.948057
-0.02;0.96;-0;0.521726;1.02885
-0.02;0.98;-0;0.514978;1.10112
-0.02;1;-0;0.50883;1.16601
-0.02;1.02;-0;0.503236;1.22451
-0.02;1.04;-0;0.498155;1.27742
-0.02;1.06;-0;0.493551;1.32543
-0.02;1.08;-0;0.489392;1.36908
-0.02;1.1;-0;0.485648;1.40891
-0.02;1.12;-0;0.482294;1.44533
-0.02;1.14;-0;0.479305;1.47867
-0.02;1.16;-0;0.476661;1.50933
-0.02;1.18;-0;0.474343;1.53752
-0.02;1.2;-0;0.472332;1.56351
-0.02;1.22;-0;0.470613;1.58756
-0.02;1.24;-0;0.469171;1.60982
-0.02;1.26;-0;0.467993;1.63043
-0.02;1.28;-0;0.467068;1.6496
-0.02;1.3;-0;0.466383;1.66741
-0.02;1.32;-0;0.46593;1.68399
-0.02;1.34;-0;0.465697;1.69947
-0.02;1.36;-0;0.465677;1.71394
-0.02;1.38;-0;0.465862;1.72746
-0.02;1.4;-0;0.466245;1.74012
-0.02;1.42;-0;0.466818;1.75199
0;-0.02;0.0114441;25.2589;46669.7
0;0;0.0114441;25.2589;33342.3
0;0.02;0.0358582;8.43985;-3543.55
0;0.04;0.0606537;5.08827;-292.708
0;0.06;0.0864983;3.66079;-60.4351
0;0.08;0.113964;2.87487;-13.4261
0;0.1;0.143528;2.38081;1.05369
0;0.12;0.176191;2.04414;6.7769
0;0.14;0.212717;1.8022;9.49086
0;0.16;0.25425;1.62185;10.9986
0;0.18;0.302172;1.48399;11.9767
0;0.2;0.358534;1.37686;12.7169
0;0.22;0.425911;1.29287;13.3613
0;0.24;0.507975;1.22697;13.9895
0;0.26;0.610018;1.17571;14.6545
0;0.28;0.739717;1.13676;15.4
0;0.3;0.908899;1.10857;16.2706
0;0.32;1.13623;1.09023;17.3214
0;0.34;1.45268;1.08141;18.6279
0;0.36;1.91267;1.08235;20.304
0;0.38;2.61865;1.09405;22.5329
0;0.4;3.78025;1.11864;25.629
0;0.42;5.87883;1.1601;30.1497
0;0.44;10.1868;1.22586;36.9329
0;0.46;20.7685;1.32876;44.1056
0;0.48;56.7097;1.46488;28.3183
0;0.5;55.6019;1.44383;-9.91423
0;0.52;19.5759;1.2688;-26.3659
0;0.54;9.24087;1.1299;-19.7785
0;0.56;5.14033;1.02902;-13.6606
0;0.58;3.19026;0.952164;-9.73419
0;0.6;2.13716;0.890999;-7.1447
0;0.62;1.51327;0.840749;-5.34809
0;0.64;1.11682;0.798491;-4.04545
0;0.66;0.85125;0.76233;-3.06707
0;0.68;0.665712;0.730968;-2.31122
0;0.7;0.53165;0.703481;-1.71368
0;0.72;0.431991;0.679187;-1.23234
0;0.74;0.356197;0.657568;-0.838321
0;0.76;0.297427;0.638222;-0.511421
0;0.78;0.251043;0.620831;-0.236965
0;0.8;0.213933;0.605139;-0.00420856
0;0.82;0.183809;0.590936;0.194909
0;0.84;0.159121;0.578049;0.366679
0;0.86;0.138688;0.566333;0.515861
0;0.88;0.121593;0.555665;0.64622
0;0.9;0.107193;0.54594;0.760857
0;0.92;0.0949621;0.537069;0.862119
0;0.94;0.0845194;0.528975;0.952051
0;0.96;0.0755191;0.52159;1.03227
0;0.98;0.0677586;0.514856;1.10407
0;1;0.0609994;0.50872;1.1686
0;1.02;0.0551105;0.503136;1.22676
0;1.04;0.0499129;0.498064;1.2794
0;1.06;0.0453591;0.493468;1.32716
0;1.08;0.0413299;0.489316;1.3706
0;1.1;0.0377536;0.485578;1.41026
0;1.12;0.0345826;0.48223;1.44652
0;1.14;0.0317454;0.479246;1.47974
0;1.16;0.0291944;0.476606;1.51028
0;1.18;0.0269055;0.474292;1.53839
0;1.2;0.0248313;0.472284;1.5643
0;1.22;0.0229597;0.470569;1.58826
0;1.24;0.0212908;0.46913;1.61046
0;1.26;0.019753;0.467955;1.63102
0;1.28;0.0183702;0.467032;1.65013
0;1.3;0.0170946;0.46635;1.66789
0;1.32;0.0159383;0.465898;1.68443
0;1.34;0.0148892;0.465667;1.69988
0;1.36;0.0139117;0.465649;1.71429
0;1.38;0.0130177;0.465836;1.7278
0;1.4;0.0121951;0.46622;1.74044
0;1.42;0.0114441;0.466795;1.75227
0.02;-0.02;0.0228882;25.2589;46669.6
0.02;0;0.0228882;25.2589;33342.3
0.02;0.02;0.0709534;8.43972;-3543.62
0.02;0.04;0.119781;5.08804;-292.782
0.02;0.06;0.170708;3.66046;-60.5121
0.02;0.08;0.224876;2.87443;-13.5066
0.02;0.1;0.283337;2.38025;0.968042
0.02;0.12;0.347519;2.04346;6.68455
0.02;0.14;0.419188;1.80137;9.39009
0.02;0.16;0.500441;1.62085;10.887
0.02;0.18;0.593996;1.48279;11.8513
0.02;0.2;0.703621;1.37541;12.5735
0.02;0.22;0.834131;1.29113;13.1945
0.02;0.24;0.992393;1.22486;13.7917
0.02;0.26;1.1879;1.17313;14.4147
0.02;0.28;1.43454;1.13358;15.1019
0.02;0.3;1.753;1.10458;15.8894
0.02;0.32;2.17531;1.08514;16.8171
0.02;0.34;2.75283;1.07475;17.9335
0.02;0.36;3.57139;1.07335;19.2988
0.02;0.38;4.78277;1.08141;20.9847
0.02;0.4;6.66785;1.09989;23.0483
0.02;0.42;9.77914;1.13018;25.3999
0.02;0.44;15.2348;1.17327;27.2684
0.02;0.46;25.115;1.22543;25.6531
0.02;0.48;39.8573;1.26413;15.6302
0.02;0.5;39.0807;1.24454;0.135907
0.02;0.52;23.6861;1.16776;-9.8069
0.02;0.54;13.8312;1.07928;-11.4432
0.02;0.56;8.55834;1.00067;-9.79402
0.02;0.58;5.63421;0.934652;-7.7592
0.02;0.6;3.90933;0.879356;-6.03398
0.02;0.62;2.83036;0.832566;-4.67276
0.02;0.64;2.12028;0.792492;-3.60897
0.02;0.66;1.63312;0.757784;-2.77127
0.02;0.68;1.28679;0.727429;-2.10296
0.02;0.7;1.03346;0.700665;-1.56231
0.02;0.72;0.843394;0.676905;-1.11944
0.02;0.74;0.697803;0.65569;-0.752277
0.02;0.76;0.584209;0.636656;-0.444511
0.02;0.78;0.494194;0.61951;-0.184126
0.02;0.8;0.421882;0.604013;0.0380855
0.02;0.82;0.363064;0.589968;0.229251
0.02;0.84;0.314677;0.57721;0.394823
0.02;0.86;0.274551;0.565601;0.539125
0.02;0.88;0.240922;0.555021;0.665683
0.02;0.9;0.21255;0.545371;0.77726
0.02;0.92;0.188422;0.536564;0.876035
0.02;0.94;0.167775;0.528524;0.963941
0.02;0.96;0.150001;0.521186;1.04249
0.02;0.98;0.134635;0.514492;1.1129
0.02;1;0.121272;0.50839;1.17624
0.02;1.02;0.109601;0.502837;1.23345
0.02;1.04;0.0993252;0.497792;1.28527
0.02;1.06;0.090301;0.49322;1.33231
0.02;1.08;0.0823021;0.489089;1.37517
0.02;1.1;0.0751853;0.48537;1.4143
0.02;1.12;0.0688672;0.482037;1.45011
0.02;1.14;0.0632167;0.479069;1.48295
0.02;1.16;0.0581622;0.476442;1.51317
0.02;1.18;0.0535965;0.47414;1.54098
0.02;1.2;0.0494957;0.472143;1.56663
0.02;1.22;0.0457883;0.470437;1.59036
0.02;1.24;0.0424266;0.469007;1.61234
0.02;1.26;0.0393987;0.46784;1.63273
0.02;1.28;0.0366092;0.466925;1.65169
0.02;1.3;0.0341058;0.466249;1.66932
0.02;1.32;0.0317931;0.465803;1.68572
0.02;1.34;0.0296831;0.465578;1.70106
0.02;1.36;0.0277519;0.465566;1.71541
0.02;1.38;0.0259638;0.465757;1.72881
0.02;1.4;0.0243425;0.466146;1.74135
0.02;1.42;0.0228524;0.466724;1.75311
0.04;-0.02;0.0350952;25.2588;46669.6
0.04;0;0.0350952;25.2588;33342.2
0.04;0.02;0.104523;8.43949;-3543.74
0.04;0.04;0.176048;5.08766;-292.904
0.04;0.06;0.250816;3.65992;-60.6378
0.04;0.08;0.330162;2.87372;-13.6386
0.04;0.1;0.415707;2.37935;0.828022
0.04;0.12;0.50931;2.04234;6.53412
0.04;0.14;0.613451;1.80001;9.22615
0.04;0.16;0.731134;1.61921;10.706
0.04;0.18;0.866032;1.48082;11.6485
0.04;0.2;1.02315;1.37306;12.3427
0.04;0.22;1.20907;1.2883;12.9274
0.04;0.24;1.4327;1.22145;13.477
0.04;0.26;1.70622;1.16899;14.0364
0.04;0.28;2.04711;1.1285;14.637
0.04;0.3;2.48046;1.09827;15.3037
0.04;0.32;3.04344;1.07716;16.0579
0.04;0.34;3.79276;1.06445;16.9172
0.04;0.36;4.81629;1.05975;17.888
0.04;0.38;6.25262;1.06288;18.9459
0.04;0.4;8.32214;1.07372;19.9821
0.04;0.42;11.3554;1.09172;20.6731
0.04;0.44;15.747;1.11478;20.2428
0.04;0.46;21.4862;1.13677;17.3456
0.04;0.48;26.4616;1.14516;11.099
0.04;0.5;25.9545;1.12646;3.19186
0.04;0.52;20.2787;1.0811;-2.90401
0.04;0.54;14.3146;1.02297;-5.65665
